Food_code,Main_food_description,FII,FII score,,
26123121,"Mullet, baked or broiled, fat not added in cooking",-0.70968345,17.6956191,,
26123130,"Mullet, coated, baked or broiled, fat added in cooking",-0.78351739,19.1795543,,
26123131,"Mullet, coated, baked or broiled, fat not added in cooking",-0.6232007,15.9574645,,
26123140,"Mullet, coated, fried",-0.84936696,20.5030173,,
26123160,"Mullet, steamed or poached",-0.67305111,16.959372,,
26125100,"Ocean perch, raw",-0.21715726,7.79668976,,
26125110,"Ocean perch, cooked, NS as to cooking method",-0.39233842,11.3175297,,
26125120,"Ocean perch, baked or broiled, fat added in cooking",-0.39233842,11.3175297,,
26125121,"Ocean perch, baked or broiled, fat not added in cooking",-0.27987059,9.05711991,,
26125130,"Ocean perch, coated, baked or broiled, fat added in cooking",-0.46366334,12.7510379,,
26125131,"Ocean perch, coated, baked or broiled, fat not added in cooking",-0.29129611,9.28675311,,
26125140,"Ocean perch, coated, fried",-0.55548599,14.5965154,,
26125160,"Ocean perch, steamed or poached",-0.27182861,8.89548982,,
26127110,"Perch, cooked, NS as to cooking method",-0.59250618,15.3405574,,
26127120,"Perch, baked or broiled, made with oil",-0.44734041,12.4229752,,
26127121,"Perch, baked or broiled, made with butter",-0.30004298,9.46255025,,
26127122,"Perch, baked or broiled, made with margarine",-0.46973261,12.8730198,,
26127123,"Perch, baked or broiled, made without fat",-0.33577895,10.1807818,,
26127124,"Perch, baked or broiled, made with cooking spray",-0.35115616,10.4898372,,
26127130,"Perch, coated, baked or broiled, made with oil",-0.50567545,13.5954092,,
26127131,"Perch, coated, baked or broiled, made with butter",-0.28190087,9.09792498,,
26127132,"Perch, coated, baked or broiled, made with margarine",-0.54265628,14.3386602,,
26127133,"Perch, coated, baked or broiled, made without fat",-0.33511259,10.1673891,,
26127134,"Perch, coated, baked or broiled, made with cooking spray",-0.34696762,10.4056548,,
26127140,"Perch, coated, fried, made with oil",-0.59251364,15.3407074,,
26127141,"Perch, coated, fried, made with butter",-0.24562951,8.36893293,,
26127142,"Perch, coated, fried, made with margarine",-0.63741133,16.2430737,,
26127143,"Perch, coated, fried, made without fat",-0.36089513,10.6855737,,
26127144,"Perch, coated, fried, made with cooking spray",-0.37426163,10.9542173,,
26127160,"Perch, steamed or poached",-0.32444022,9.95289269,,
26129110,"Pike, cooked, NS as to cooking method",-0.56592214,14.8062639,,
26129120,"Pike, baked or broiled, fat added in cooking",-0.38304648,11.1307778,,
26129121,"Pike, baked or broiled, fat not added in cooking",-0.26872225,8.83305737,,
26129130,"Pike, coated, baked or broiled, fat added in cooking",-0.45539255,12.5848094,,
26129131,"Pike, coated, baked or broiled, fat not added in cooking",-0.28443127,9.14878175,,
26129140,"Pike, coated, fried",-0.54946129,14.4754292,,
26129160,"Pike, steamed or poached",-0.25454291,8.54807704,,
26131100,"Pompano, raw",-0.81449164,19.8020835,,
26131110,"Pompano, cooked, NS as to cooking method",-1.11814017,25.9048966,,
26131120,"Pompano, baked or broiled, fat added in cooking",-1.11814017,25.9048966,,
26131121,"Pompano, baked or broiled, fat not added in cooking",-1.0270951,24.0750473,,
26131130,"Pompano, coated, baked or broiled, fat added in cooking",-1.01595158,23.8510816,,
26131131,"Pompano, coated, baked or broiled, fat not added in cooking",-0.87046694,20.9270907,,
26131140,"Pompano, coated, fried",-1.06233491,24.7833068,,
26131160,"Pompano, steamed or poached",-0.99227592,23.3752417,,
26131190,"Pompano, smoked",-0.94804744,22.4863252,,
26133100,"Porgy, raw",-0.59151567,15.3206499,,
26133110,"Porgy, cooked, NS as to cooking method",-0.83708871,20.2562457,,
26133120,"Porgy, baked or broiled, fat added in cooking",-0.83708871,20.2562457,,
26133121,"Porgy, baked or broiled, fat not added in cooking",-0.73757377,18.2561665,,
26133130,"Porgy, coated, baked or broiled, fat added in cooking",-0.80275365,19.56617,,
26133131,"Porgy, coated, baked or broiled, fat not added in cooking",-0.64617994,16.4193077,,
26133140,"Porgy, coated, fried",-0.86801217,20.877754,,
26133160,"Porgy, steamed or poached",-0.71263014,17.7548424,,
26135110,"Ray, cooked, NS as to cooking method",-0.97619262,23.0519951,,
26135120,"Ray, baked or broiled, fat added in cooking",-0.97619262,23.0519951,,
26135121,"Ray, baked or broiled, fat not added in cooking",-0.88291509,21.1772771,,
26135130,"Ray, coated, baked or broiled, fat added in cooking",-0.90881416,21.6978037,,
26135131,"Ray, coated, baked or broiled, fat not added in cooking",-0.75760864,18.658833,,
26135140,"Ray, coated, fried",-0.96390882,22.8051117,,
26135160,"Ray, steamed or poached",-0.85090512,20.5339318,,
26137100,"Salmon, raw",-0.80945573,19.7008703,,
26137110,"Salmon, cooked, NS as to cooking method",-1.10257335,25.5920303,,
26137120,"Salmon, baked or broiled, made with oil",-1.10257335,25.5920303,,
26137121,"Salmon, baked or broiled, made with butter",-0.95518227,22.6297232,,
26137122,"Salmon, baked or broiled, made with margarine",-1.12868684,26.1168665,,
26137123,"Salmon, baked or broiled, made without fat",-1.01158727,23.7633665,,
26137124,"Salmon, baked or broiled, made with cooking spray",-1.02552242,24.0434391,,
26137130,"Salmon, coated, baked or broiled, made with oil",-1.00626248,23.6563475,,
26137131,"Salmon, coated, baked or broiled, made with butter",-0.78103032,19.1295684,,
26137132,"Salmon, coated, baked or broiled, made with margarine",-1.04170109,24.3686026,,
26137133,"Salmon, coated, baked or broiled, made without fat",-0.86038897,20.7245408,,
26137134,"Salmon, coated, baked or broiled, made with cooking spray",-0.87153016,20.9484596,,
26137140,"Salmon, coated, fried, made with oil",-1.05601067,24.6562005,,
26137141,"Salmon, coated, fried, made with butter",-0.71003643,17.7027134,,
26137142,"Salmon, coated, fried, made with margarine",-1.09786455,25.4973915,,
26137143,"Salmon, coated, fried, made without fat",-0.90870333,21.6955763,,
26137144,"Salmon, coated, fried, made with cooking spray",-0.9163165,21.848588,,
26137160,"Salmon, steamed or poached",-0.97598833,23.0478892,,
26137170,"Salmon, dried",-2.50688648,53.8163088,,
26137180,"Salmon, canned",-1.07746901,25.0874762,,
26137190,"Salmon, smoked",-0.87907285,21.1000547,,
26139110,"Sardines, cooked",-0.82070805,19.9270227,,
26139170,"Sardines, dried",-1.74733794,38.5506895,,
26139180,"Sardines, canned in oil",-0.82070805,19.9270227,,
26139190,"Sardines, skinless, boneless, packed in water",-0.72793923,18.0625288,,
26141110,"Sea bass, cooked, NS as to cooking method",-1.03091466,24.1518138,,
26141120,"Sea bass, baked or broiled, fat added in cooking",-1.03091466,24.1518138,,
26141121,"Sea bass, baked or broiled, fat not added in cooking",-0.94112097,22.3471151,,
26141130,"Sea bass, coated, baked or broiled, fat added in cooking",-0.95290822,22.5840185,,
26141131,"Sea bass, coated, baked or broiled, fat not added in cooking",-0.80211634,19.5533611,,
26141140,"Sea bass, coated, fried",-1.00273226,23.5853961,,
26141160,"Sea bass, steamed or poached",-0.90672152,21.6557454,,
26141180,"Sea bass, pickled",-0.68821721,17.2641846,,
26143110,"Shark, cooked, NS as to cooking method",-0.97619262,23.0519951,,
26143120,"Shark, baked or broiled, fat added in cooking",-0.97619262,23.0519951,,
26143121,"Shark, baked or broiled, fat not added in cooking",-0.88291509,21.1772771,,
26143130,"Shark, coated, baked or broiled, fat added in cooking",-0.90881416,21.6978037,,
26143131,"Shark, coated, baked or broiled, fat not added in cooking",-0.75760864,18.658833,,
26143140,"Shark, coated, fried",-0.96390882,22.8051117,,
26143160,"Shark, steamed or poached",-0.85090512,20.5339318,,
26147110,"Sturgeon, cooked, NS as to cooking method",-0.9922138,23.3739931,,
26147120,"Sturgeon, baked or broiled, fat added in cooking",-0.9922138,23.3739931,,
26147130,"Sturgeon, steamed",-0.86079656,20.7327326,,
26147140,"Sturgeon, coated, fried",-0.97596159,23.0473517,,
26147190,"Sturgeon, smoked",-0.92482583,22.0196108,,
26149110,"Swordfish, cooked, NS as to cooking method",-1.60480558,35.6860343,,
26149120,"Swordfish, baked or broiled, fat added in cooking",-1.60480558,35.6860343,,
26149121,"Swordfish, baked or broiled, fat not added in cooking",-1.53017345,34.1860568,,
26149130,"Swordfish, coated, baked or broiled, fat added in cooking",-1.38868627,31.3424079,,
26149131,"Swordfish, coated, baked or broiled, fat not added in cooking",-1.26058894,28.7678719,,
26149140,"Swordfish, coated, fried",-1.40914714,31.7536361,,
26149160,"Swordfish, steamed or poached",-1.47718619,33.1211041,,
26151110,"Trout, cooked, NS as to cooking method",-1.38722359,31.3130105,,
26151120,"Trout, baked or broiled, made with oil",-1.38722359,31.3130105,,
26151121,"Trout, baked or broiled, made with butter",-1.23945115,28.3430386,,
26151122,"Trout, baked or broiled, made with margarine",-1.41271351,31.8253141,,
26151123,"Trout, baked or broiled, made without fat",-1.30609468,29.6824591,,
26151124,"Trout, baked or broiled, made with cooking spray",-1.31515905,29.8646372,,
26151130,"Trout, coated, baked or broiled, made with oil",-1.22458496,28.0442537,,
26151131,"Trout, coated, baked or broiled, made with butter",-0.99839585,23.4982417,,
26151132,"Trout, coated, baked or broiled, made with margarine",-1.26025543,28.7611689,,
26151133,"Trout, coated, baked or broiled, made without fat",-1.08854118,25.3100077,,
26151134,"Trout, coated, baked or broiled, made with cooking spray",-1.09619868,25.4639103,,
26151140,"Trout, coated, fried, made with oil",-1.26685715,28.8938521,,
26151141,"Trout, coated, fried, made with butter",-0.92130855,21.9489195,,
26151142,"Trout, coated, fried, made with margarine",-1.31025555,29.7660852,,
26151143,"Trout, coated, fried, made without fat",-1.15393762,26.6243638,,
26151144,"Trout, coated, fried, made with cooking spray",-1.16190864,26.7845676,,
26151160,"Trout, steamed or poached",-1.26568383,28.8702704,,
26151190,"Trout, smoked",-1.81768242,39.9644926,,
26153100,"Tuna, fresh, raw",-0.85083019,20.5324258,,
26153110,"Tuna, fresh, cooked, NS as to cooking method",-1.12383338,26.0193203,,
26153120,"Tuna, fresh, baked or broiled, fat added in cooking",-1.12383338,26.0193203,,
26153122,"Tuna, fresh, baked or broiled, fat not added in cooking",-1.0307094,24.1476884,,
26153130,"Tuna, fresh, coated, baked or broiled, fat added in cooking",-1.01998792,23.9322052,,
26153131,"Tuna, fresh, coated, baked or broiled, fat not added",-0.87529328,21.0240917,,
26153140,"Tuna, fresh, coated, fried",-1.07544864,25.0468702,,
26153160,"Tuna, fresh, steamed or poached",-0.95733519,22.6729931,,
26153170,"Tuna, fresh, dried",-2.55397533,54.7627137,,
26153190,"Tuna, fresh, smoked",-1.47872242,33.1519797,,
26155110,"Tuna, canned, NS as to oil or water pack",-0.49925217,13.4663123,,
26155180,"Tuna, canned, oil pack",-0.74171951,18.3394889,,
26155190,"Tuna, canned, water pack",-0.49925217,13.4663123,,
26157110,"Whiting, cooked, NS as to cooking method",-0.58188332,15.1270564,,
26157120,"Whiting, baked or broiled, made with oil",-0.42887234,12.0517988,,
26157121,"Whiting, baked or broiled, made with butter",-0.28159365,9.09175037,,
26157122,"Whiting, baked or broiled, made with margarine",-0.45500877,12.5770961,,
26157123,"Whiting, baked or broiled, made without fat",-0.31945956,9.85278999,,
26157124,"Whiting, baked or broiled, made with cooking spray",-0.33410244,10.1470867,,
26157130,"Whiting, coated, baked or broiled, made with oil",-0.49206643,13.3218913,,
26157131,"Whiting, coated, baked or broiled, made with butter",-0.26787814,8.81609213,,
26157132,"Whiting, coated, baked or broiled, made with margarine",-0.52935566,14.0713407,,
26157133,"Whiting, coated, baked or broiled, made without fat",-0.32134159,9.8906156,,
26157134,"Whiting, coated, baked or broiled, made with cooking spray",-0.33270235,10.1189474,,
26157140,"Whiting, coated, fried, made with oil",-0.5814347,15.1180397,,
26157141,"Whiting, coated, fried, made with butter",-0.23485108,8.15230521,,
26157142,"Whiting, coated, fried, made with margarine",-0.62299499,15.9533301,,
26157143,"Whiting, coated, fried, made without fat",-0.34665808,10.3994335,,
26157144,"Whiting, coated, fried, made with cooking spray",-0.35994424,10.6664624,,
26157160,"Whiting, steamed or poached",-0.30965839,9.65580341,,
26158000,"Tilapia, cooked, NS as to cooking method",-0.52738875,14.0318091,,
26158010,"Tilapia, baked or broiled, made with oil",-0.52738875,14.0318091,,
26158011,"Tilapia, baked or broiled, made with butter",-0.38050336,11.0796653,,
26158012,"Tilapia, baked or broiled, made with margarine",-0.55063534,14.4990257,,
26158013,"Tilapia, baked or broiled, made without fat",-0.41909429,11.8552767,,
26158014,"Tilapia, baked or broiled, made with cooking spray",-0.43432084,12.1613042,,
26158020,"Tilapia, coated, baked or broiled, made  with oil",-0.56544602,14.7966948,,
26158021,"Tilapia, coated, baked or broiled, made with butter",-0.34086275,10.2829573,,
26158022,"Tilapia, coated, baked or broiled, made with margarine",-0.60502175,15.5920989,,
26158023,"Tilapia, coated, baked or broiled, made without fat",-0.40095441,11.4906963,,
26158024,"Tilapia, coated, baked or broiled, made with cooking spray",-0.41263675,11.7254914,,
26158030,"Tilapia, coated, fried, made with oil",-0.65090297,16.5142324,,
26158031,"Tilapia, coated, fried, made with butter",-0.3046536,9.55521564,,
26158032,"Tilapia, coated, fried, made with margarine",-0.69596288,17.4198592,,
26158033,"Tilapia, coated, fried, made without fat",-0.43092109,12.092975,,
26158034,"Tilapia, coated, fried, made with cooking spray",-0.44357542,12.3473053,,
26158050,"Tilapia, steamed or poached",-0.4027635,11.5270561,,
26158100,"Fish, white, mixed species, NFS",-0.39334737,11.337808,,
26158110,"Fish, white, mixed species, baked or broiled",-0.39334737,11.337808,,
26158120,"Fish, white, mixed species, baked or broiled, coated",-0.38459063,11.1618126,,
26158130,"Fish, white, mixed species, fried",-0.60931981,15.6784826,,
26158140,"Fish, white, mixed species, steamed",-0.29217096,9.30433621,,
26158150,"Fish, white, mixed species, grilled",-0.345442,10.3749924,,
26203110,"Frog legs, NS as to cooking method",-0.5321846,14.1281974,,
26203160,"Frog legs, steamed",-0.2060484,7.57342074,,
26205110,"Octopus, cooked, NS as to cooking method",-0.04793737,4.39566102,,
26205160,"Octopus, steamed",0.776548297,1,,
26205170,"Octopus, dried",1.568912858,1,,
26205180,"Octopus, dried, boiled",0.207948461,1,,
26205190,"Octopus, smoked",0.827907338,1,,
26207110,"Roe, shad, cooked",-1.85423098,40.6990559,,
26209100,"Roe, herring",-1.44612493,32.4968261,,
26211100,"Roe, sturgeon",-2.60620134,55.8123667,,
26213100,"Squid, raw",-0.37975803,11.0646856,,
26213120,"Squid, baked or broiled, fat added in cooking",-0.56528119,14.7933821,,
26213121,"Squid, baked or broiled, fat not added in cooking",-0.46209342,12.7194853,,
26213130,"Squid, coated, baked or broiled, fat added in cooking",-0.59321444,15.3547922,,
26213131,"Squid, coated, baked or broiled, fat not added in cooking",-0.43345134,12.1438287,,
26213140,"Squid, coated, fried",-0.71494807,17.801429,,
26213160,"Squid, steamed or boiled",-0.74687975,18.4432008,,
26213170,"Squid, dried",-1.41445778,31.860371,,
26213180,"Squid, pickled",-0.35989982,10.6655697,,
26213190,"Squid, canned",-0.42313789,11.9365461,,
26215120,"Turtle, cooked, NS as to cooking method",-0.29192634,9.29941959,,
26300000,"Shellfish, NFS",-0.42922238,12.058834,,
26301110,"Abalone, cooked, NS as to cooking method",-0.53187725,14.1220203,,
26301140,"Abalone, floured or breaded, fried",-0.68742044,17.2481709,,
26301160,"Abalone, steamed or poached",-0.68898351,17.2795858,,
26303100,"Clams, raw",0.285790721,1,,
26303110,"Clams, cooked, NS as to cooking method",0.19997189,1,,
26303120,"Clams, baked or broiled, fat added in cooking",0.19997189,1,,
26303121,"Clams, baked or broiled, fat not added in cooking",0.326025584,1,,
26303130,"Clams, coated, baked or broiled, fat added in cooking",-0.00964596,3.62606952,,
26303131,"Clams, coated, baked or broiled, fat not added in cooking",0.17742743,1,,
26303140,"Clams, coated, fried",-0.19045746,7.26006974,,
26303160,"Clams, steamed or boiled",0.478803594,1,,
26303180,"Clams, canned",0.300228509,1,,
26303190,"Clams, smoked, in oil",0.200346153,1,,
